,Name,Author,Image URL,Cooking Time
585,Pasta With Parsnips and Bacon,Melissa Clark,https://static01.nyt.com/images/2014/01/29/dining/29APPE1_SUBSPAN/29APPE1_SUBSPAN-superJumbo-v2.jpg,45 minutes
586,Orange Marmalade Cake,Melissa Clark,https://static01.nyt.com/images/2014/02/14/multimedia/clark-marmalade-cake/clark-marmalade-cake-superJumbo.jpg,1 1/2 hours
587,Creamy Polenta With Mushrooms,Sam Sifton,https://static01.nyt.com/images/2018/02/07/dining/07COOKING-POLENTA-MUSHROOMS1/07COOKING-POLENTA-MUSHROOMS1-videoSixteenByNineJumbo1600.jpg,1 hour
588,Avocado Tacos,Jeff Gordinier,https://static01.nyt.com/images/2014/09/03/dining/03OLVSIDE/03OLVSIDE-superJumbo.jpg,45 minutes
589,Butter-Fried Oysters,David Tanis,https://static01.nyt.com/images/2014/04/02/dining/butterfriedoysters/butterfriedoysters-superJumbo.jpg,1 hour
590,Chicken-Liver Pâté,Sam Sifton,https://static01.nyt.com/images/2014/01/26/magazine/26eat/mag-26Eat-t_CA0-superJumbo.jpg,"20 minutes, plus chilling"
591,Chicken and Apricot Masala,Nigella Lawson,https://static01.nyt.com/images/2014/03/21/dining/apricot-still/apricot-still-superJumbo.jpg,45 minutes
592,Red Chile Pork Brochettes,David Tanis,https://static01.nyt.com/images/2014/08/19/dining/porkbrochette/porkbrochette-superJumbo.jpg,"45 minutes, plus at least 1 hour marinating"
593,Slow-Smoked Brisket,Julia Moskin,https://static01.nyt.com/images/2017/05/15/dining/15COOKING-SMOKEDBRISKET2/15COOKING-SMOKEDBRISKET2-videoSixteenByNineJumbo1600.jpg,10 to 16 hours
594,Butter Chicken,Sam Sifton,https://static01.nyt.com/images/2014/08/24/magazine/24eat/mag-24Eat-t_CA0-superJumbo.jpg,1 hour 15 minutes
595,Cheddar Scallion Dip,Melissa Clark,https://static01.nyt.com/images/2018/08/29/dining/clark-cheddar-scallion-dip/clark-cheddar-scallion-dip-threeByTwoMediumAt2X.jpg,5 minutes
596,Vichy Carrots,Sam Sifton,https://static01.nyt.com/images/2014/07/16/dining/16COOKBOOK/16COOKBOOK-superJumbo.jpg,25 minutes
597,Shaved Brussels Sprouts With Pecorino and Walnuts,Sam Sifton,https://static01.nyt.com/images/2014/07/16/dining/16COOKBOOK/16COOKBOOK-superJumbo.jpg,15 minutes
598,St. Louis Gooey Butter Cake,Melissa Clark,https://static01.nyt.com/images/2014/04/10/dining/gooeybuttercake/gooeybuttercake-superJumbo.jpg,"1 1/2 hours, plus about 3 hours’ rising"
599,"Pan-Roasted Shrimp With Mezcal, Tomatoes and Arbol Chiles",Kim Severson,https://static01.nyt.com/images/2014/08/06/dining/06JPSHRIMP4/06JPSHRIMP4-superJumbo.jpg,30 minutes
600,Southern Shrimp Scampi,Kim Severson,https://static01.nyt.com/images/2014/07/24/multimedia/severson-shrimp/severson-shrimp-superJumbo.jpg,20 minutes
601,The Best Clam Chowder,Sam Sifton,https://static01.nyt.com/images/2017/08/03/dining/COOKING-BEST-CLAM-CHOWDER2/COOKING-BEST-CLAM-CHOWDER2-videoSixteenByNineJumbo1600.jpg,1 hour
602,Rhode Island Clam Chowder,Sam Sifton,https://static01.nyt.com/images/2014/08/10/magazine/10eat3/10eat3-superJumbo.jpg,1 hour
603,Manhattan Clam Chowder with Hake and Chorizo,Dana Bowen,https://static01.nyt.com/images/2014/05/28/dining/manhattanclamchowder/manhattanclamchowder-superJumbo.jpg,1 hour
604,Manhattan Clam Chowder,Sam Sifton,https://static01.nyt.com/images/2014/08/10/magazine/10eat2/10eat2-superJumbo.jpg,1 hour
605,Boiled Lobster With Lobster Mayonnaise,Mark Bittman And Sam Sifton,https://static01.nyt.com/images/2014/04/07/dining/lobstertray/lobstertray-articleLarge.jpg,45 minutes
606,Peach Crumble Slab Pie,Melissa Clark,https://static01.nyt.com/images/2018/07/26/dining/mc-peach-crumble-slab-pie/mc-peach-crumble-slab-pie-threeByTwoMediumAt2X.jpg,"2 1/2 hours, plus 1 hour's chilling"
607,Sazerac,Robert Simonson,https://static01.nyt.com/images/2014/08/04/dining/sazerac-still/sazerac-still-superJumbo.jpg,2 minutes
608,Mushroom Omelet With Chives,Martha Rose Shulman,https://static01.nyt.com/images/2009/12/14/health/14recipehealth_600/14recipehealth_600-superJumbo.jpg,15 minutes
609,Goat Cheese and Apple Omelet,Mark Bittman,https://static01.nyt.com/images/2014/05/13/dining/appleomelet-still/appleomelet-still-superJumbo.jpg,20 minutes
610,Red Beans and Rice,Kim Severson,https://static01.nyt.com/images/2018/03/01/dining/01COOKING-REDBEANS-RICE2/01COOKING-REDBEANS-RICE2-threeByTwoMediumAt2X.jpg,"2 1/2 hours, plus at least 4 hours’ soaking"
611,Roast Chicken Legs with Cilantro Gremolata,Sam Sifton,https://static01.nyt.com/images/2014/05/20/dining/Chicken-Legs-with-Cilantro/Chicken-Legs-with-Cilantro-superJumbo.jpg,45 minutes
612,Cast-Iron Steak,Julia Moskin,https://static01.nyt.com/images/2014/05/12/multimedia/recipelab-steak/recipelab-steak-videoSixteenByNineJumbo1600-v2.jpg,About 1 hour
613,Spaghetti With Garlicky Bread Crumbs and Anchovies,Melissa Clark,https://static01.nyt.com/images/2014/04/18/multimedia/clark-spaghetti-bread/clark-spaghetti-bread-superJumbo.jpg,30 minutes
614,Duck With Cherries and Red Wine Vinegar,David Tanis,https://static01.nyt.com/images/2014/06/04/dining/04KITCH1/04KITCH1-superJumbo.jpg,1 hour
615,Macaroni Milanaise,Sam Sifton,https://static01.nyt.com/images/2014/06/12/dining/milanaise-still/milanaise-still-superJumbo.jpg,About 30 minutes
616,Perfect Instant Ramen,Jeff Gordinier,https://static01.nyt.com/images/2018/05/01/dining/01COOKING-PERFECTINSTANTRAMEN1/01COOKING-PERFECTINSTANTRAMEN1-threeByTwoMediumAt2X.jpg,10 minutes
617,Bombay Leg Of Lamb With Yogurt And Lime,Amanda Hesser,https://static01.nyt.com/applications/cooking/4d350c2/assets/50.png?1,25 minutes
618,Baked Broccoli Rabe With Parmesan,Mark Bittman,https://static01.nyt.com/images/2014/04/08/dining/broccolirabevideo/broccolirabevideo-articleLarge-v2.jpg,25 minutes
619,Chinese Barbecued Spareribs,Amanda Hesser,https://static01.nyt.com/applications/cooking/d3f9aa5/assets/28.png?1,"1 hour 35 minutes, plus marinating time"
620,Brown Butter Nectarine Cobbler/Cake,Melissa Clark,https://static01.nyt.com/images/2014/04/03/dining/-Brown-Butter-Nectarine-Cobbler/-Brown-Butter-Nectarine-Cobbler-superJumbo.jpg,1 hour and 15 minutes
621,Tomato Cilantro Soup,Julia Moskin,https://static01.nyt.com/applications/cooking/a1a368d/assets/12.png?1,45 minutes
622,Skillet Corn,Jonathan Reynolds,https://static01.nyt.com/applications/cooking/4d350c2/assets/46.png?1,1 hour 25 minutes
623,Thai Rice Soup With Pork-Cilantro Meatballs,Julia Moskin,https://static01.nyt.com/images/2014/07/16/dining/16SUPERMODEL_CONGEE/16SUPERMODEL_CONGEE-superJumbo.jpg,2 hours
624,"Grilled Corn, Mexican Style",Mark Bittman,https://static01.nyt.com/images/2014/03/05/dining/grilledcorn-still/grilledcorn-still-superJumbo.jpg,20 minutes
625,Crunchy Soft-Shell Crabs,Melissa Clark,https://static01.nyt.com/images/2014/04/02/dining/Crunchy-Soft-Shell-Crabs/Crunchy-Soft-Shell-Crabs-superJumbo.jpg,20 minutes
626,Hamburgers (Tavern Style),Sam Sifton,https://static01.nyt.com/images/2018/07/19/multimedia/sifton-hamburgers/sifton-hamburgers-videoSixteenByNineJumbo1600-v2.jpg,20 minutes
627,Hamburgers (Diner Style),Sam Sifton,https://static01.nyt.com/images/2018/07/19/multimedia/sifton-hamburgers/sifton-hamburgers-videoSixteenByNineJumbo1600-v2.jpg,20 minutes
628,Chicken in a Watermelon,Rozanne Gold,https://static01.nyt.com/applications/cooking/1fa6bc8/assets/4.png?1,5 hours
629,Zucchini and Squash Blossom Soufflés,David Tanis,https://static01.nyt.com/images/2014/07/09/dining/09KITCH1/09KITCH1-superJumbo.jpg,About 1 hour
630,Tuna Salad Composée,Toby Cecchini,https://static01.nyt.com/images/2014/07/07/dining/tunasalad/tunasalad-superJumbo.jpg,5 minutes
631,Bananas Foster Bread Pudding,Sam Sifton,https://static01.nyt.com/images/2014/07/13/magazine/13eat2/mag-13Eat-t_CA0-superJumbo.jpg,1 hour 15 minutes
632,Cold Sesame Noodles With Sweet Peppers,Martha Rose Shulman,https://static01.nyt.com/images/2013/08/09/science/13recipehealth/13recipehealth-superJumbo.jpg,15 minutes
633,Brussels Sprouts With Pomegranate-Tahini Sauce,Julia Moskin,https://static01.nyt.com/images/2014/04/24/multimedia/me-culinary-tanoreen/me-culinary-tanoreen-superJumbo.jpg,1 hour if roasting; 40 minutes if frying
634,Smoked Whitefish Salad With Crème Fraîche and Capers,Julia Moskin,https://int.nyt.com/applications/cooking/9badc34/assets/6.png?1,"30 minutes, plus up to 2 hours’ refrigeration"
635,Almost-Spit-Roasted Moroccan Lamb,David Tanis,https://static01.nyt.com/images/2014/06/11/dining/11KITCH2/11KITCH2-superJumbo.jpg,5 to 6 hours
636,Soft-Shell Crab Toast,Melissa Clark,https://static01.nyt.com/images/2014/06/19/multimedia/clark-crab-toasts/clark-crab-toasts-superJumbo.jpg,20 minutes
637,Craig Claiborne's Smothered Chicken With Mushrooms,Sam Sifton,https://static01.nyt.com/images/2014/01/17/dining/recipes-smotheredchickenSUB/recipes-smotheredchickenSUB-superJumbo.jpg,1 hour 20 minutes
638,"Light, Fluffy and Rich Pancakes",Mark Bittman,https://static01.nyt.com/images/2014/05/28/dining/Fluffy-and-Rich-Pancakes/Fluffy-and-Rich-Pancakes-superJumbo.jpg,20 minutes
639,Minty Yogurt Chutney,David Tanis,https://static01.nyt.com/images/2014/06/25/dining/25KITCH1/25KITCH1-superJumbo.jpg,15 minutes
640,Bobby Flay’s Pan-Roasted Chicken With Mint Sauce,Sam Sifton,https://static01.nyt.com/images/2014/06/29/magazine/29eat/29eat-threeByTwoMediumAt2X-v2.jpg,40 minutes
641,Double Strawberry Cheesecake,Melissa Clark,https://static01.nyt.com/images/2014/06/25/dining/strawberrycake-still/strawberrycake-still-videoSixteenByNineJumbo1600-v3.jpg,"1 1/2 hours, plus at least 8 hours’ chilling"
642,Crisp Pork Belly,Oliver Schwaner-Albright,https://static01.nyt.com/images/2014/05/27/dining/Crisp-and-Unctuous/Crisp-and-Unctuous-superJumbo.jpg,6 1/2 hours
643,Lemon Pizza,Jonathan Reynolds,https://static01.nyt.com/images/2014/05/23/dining/Lemon-Pizza/Lemon-Pizza-mediumThreeByTwo440.jpg,30 minutes
644,Glazed Lamb Ribs,Sam Sifton,https://static01.nyt.com/images/2014/04/04/dining/Glazed-Lamb-Ribs/Glazed-Lamb-Ribs-superJumbo.jpg,About 3 hours 45 minutes
645,Publican Chicken,Frank Bruni,https://static01.nyt.com/images/2014/03/31/dining/publican-chicken/publican-chicken-superJumbo.jpg,40 minutes
646,Stuffed Clams,Craig Claiborne,https://static01.nyt.com/applications/cooking/4d350c2/assets/37.png?1,22 minutes
647,Creamed-Mushroom Bruschetta With Caramelized Onions,Sam Sifton,https://static01.nyt.com/images/2013/04/28/magazine/28eat/28eat-articleLarge-v3.jpg,1 hour 15 minutes
648,Spicy Lacquered Chicken Wings,David Tanis,https://static01.nyt.com/images/2014/03/07/dining/07wings/07wings-superJumbo.jpg,"1 hour, plus at least 1 hour’s marinating"
649,Spicy Big Tray Chicken,Mark Bittman,https://static01.nyt.com/images/2013/11/17/magazine/17eat/mag-17Eat-t_CA0-superJumbo.jpg,"About 1 hour, plus time to marinate"
650,Simple Spicy Asparagus in a Wok,David Tanis,https://static01.nyt.com/images/2014/03/07/dining/07spicyasparagus/07spicyasparagus-superJumbo.jpg,20 minutes 
651,Korean Fried Cauliflower,Julia Moskin,https://static01.nyt.com/images/2013/10/14/dining/kfc-recipe/kfc-recipe-superJumbo.jpg,1 hour
652,Chinese Cold Boiled Chicken,David Tanis,https://static01.nyt.com/images/2014/04/30/dining/Cold-Boiled-Chicken/Cold-Boiled-Chicken-superJumbo.jpg,1 hour 20 minutes
653,White Chicken Potpie,Melissa Clark,https://static01.nyt.com/images/2013/03/27/dining/27APPE3/27JPAPPE2-superJumbo.jpg,1 hour 45 minutes 
654,Laurie Colwin's Roast Chicken,Pilar Viladas,https://static01.nyt.com/images/2014/05/19/dining/colwin-still/colwin-still-mediumThreeByTwo440.jpg,2 hours 15 minutes
655,Gingery Chicken Stew,Mark Bittman,https://static01.nyt.com/images/2014/02/19/dining/19JPFLEX2/19JPFLEX2-superJumbo.jpg,"About 1 hour, largely unattended"
656,Sauteed Veal Chops With Herb Vinegar Glaze,Pierre Franey,https://static01.nyt.com/applications/cooking/a9ea0b6/assets/11.png?1,40 minutes
657,Stuffed Veal Breast,Amanda Hesser,https://static01.nyt.com/images/2014/05/22/dining/Stuffed-Veal-Breast/Stuffed-Veal-Breast-articleLarge.jpg,2 hours 45 minutes
658,Whelks with Parsley and Garlic Butter,Florence Fabricant,https://static01.nyt.com/images/2012/12/19/dining/19SUBWHELKS_SPAN/19SUBWHELKS_SPAN-superJumbo-v2.jpg,30 minutes
659,Bulgogi Sloppy Joes With Scallion Salsa,Sam Sifton,https://static01.nyt.com/images/2011/09/18/magazine/18eat1_span/18eat1_span-superJumbo.jpg,"30 minutes, plus overnight refrigeration"
660,Grilled Bluefish With Chourico And Clams,Sam Sifton,https://static01.nyt.com/applications/cooking/4d350c2/assets/25.png?1,45 minutes
661,Crab Newburg à la Cross Creek,Sam Sifton,https://static01.nyt.com/images/2013/07/14/magazine/14eat2/14eat2-superJumbo-v2.jpg,10 minutes
662,Salt-and-Pepper Beef Ribs,Sam Sifton,https://static01.nyt.com/images/2014/04/03/dining/Salt-and-Pepper-Beef-Ribs/Salt-and-Pepper-Beef-Ribs-superJumbo.jpg,8 1/2 hours
663,Crisp Lamb With Yogurt and Scallions,Sam Sifton,https://static01.nyt.com/images/2012/09/16/magazine/16eat1/16eat1-articleLarge-v3.jpg,"3 hours 30 minutes, plus overnight refrigeration"
664,Tempura-Fried Green Beans With Mustard Dipping Sauce,Sam Sifton,https://static01.nyt.com/images/2018/12/11/dining/tempura-fried-green-beans/merlin_147141264_225c0498-d37d-4efa-abfd-5cb1768289d5-threeByTwoMediumAt2X.jpg,25 Minutes
665,Carolina Chicken Bog,Mark Bittman And Sam Sifton,https://static01.nyt.com/images/2019/01/08/dining/ss-carolina-chicken-bog/ss-carolina-chicken-bog-threeByTwoMediumAt2X.jpg,2 hours
666,Eleven Madison Park Granola,Sam Sifton,https://static01.nyt.com/images/2015/07/27/dining/27GRANOLA/27GRANOLA-superJumbo-v2.jpg,40 minutes
667,Fatty ’Cue Brussels Sprouts,Sam Sifton,https://static01.nyt.com/images/2014/02/20/dining/recipes-fattycuebrusselssprouts/recipes-fattycuebrusselssprouts-superJumbo.jpg,30 minutes
668,Boston Beans And Pork,Mark Bittman And Sam Sifton,https://int.nyt.com/applications/cooking/193486b/assets/42.png?1,2 hours
669,White Barbecue Sauce,Sam Sifton,https://static01.nyt.com/applications/cooking/1fa6bc8/assets/5.png?1,About 10 minutes
670,Steamed Blue Crabs,Sam Sifton,https://static01.nyt.com/images/2010/06/13/magazine/13food-span/13food-span-superJumbo-v2.jpg,30 minutes
671,Chicken Livers Toscani,Sam Sifton,https://static01.nyt.com/applications/cooking/a1a368d/assets/7.png?1,"35 minutes, plus refrigeration"
672,Coke-Brined Fried Chicken,Sam Sifton,https://static01.nyt.com/images/2014/01/29/dining/29JPBOWL1/29JPBOWL1-superJumbo.jpg,"1 hour, plus 3 to 5 hours’ brining"
673,Home/Made Mushroom Lasagna,Sam Sifton,https://static01.nyt.com/images/2014/04/03/dining/Home-Made-Mushroom-Lasagna/Home-Made-Mushroom-Lasagna-superJumbo.jpg,2 hours
674,Sam Sifton's Cucumber Kimchi,Sam Sifton,https://static01.nyt.com/images/2014/04/03/dining/Cucumber-Kimchi/Cucumber-Kimchi-superJumbo.jpg,"About 25 minutes, plus overnight refrigeration (optional)"
675,Jamaican Oxtail Stew,Sam Sifton,https://static01.nyt.com/images/2018/01/22/dining/22COOKING-OXTAILSTEW/22COOKING-OXTAILSTEW-videoSixteenByNineJumbo1600.jpg,2 hours 40 minutes
676,Pork Ragù al Maialino,Sam Sifton,https://static01.nyt.com/images/2014/01/07/dining/recipes-porkraguSUB/recipes-porkraguSUB-articleLarge.png,2 hours 45 minutes
677,Game Day Nachos,Sam Sifton,https://static01.nyt.com/images/2014/01/29/dining/29BOWL_SPAN/29BOWL-superJumbo.jpg,"5 to 7 hours, largely unattended"
678,Fatty ’Cue Spareribs,Sam Sifton,https://static01.nyt.com/images/2014/04/03/dining/Fatty-Cue-Spareribs/Fatty-Cue-Spareribs-mediumThreeByTwo440.jpg,15 hours
679,Country Captain,Sam Sifton,https://static01.nyt.com/images/2018/07/24/dining/sifton-country-captain-horizontal/sifton-country-captain-horizontal-threeByTwoMediumAt2X.jpg,1 hour 30 minutes
680,Serious Potato Skins,Sam Sifton,https://static01.nyt.com/images/2014/05/20/dining/Potato-Skins/Potato-Skins-articleLarge.jpg,1 hour 30 minutes
681,Apple Pie,Sam Sifton,https://static01.nyt.com/images/2018/10/05/dining/ss-apple-pie-horizontal/ss-apple-pie-horizontal-threeByTwoMediumAt2X.jpg,1 hour 30 minutes
682,Faux Babbo Ravioli,Sam Sifton,https://static01.nyt.com/images/2014/05/26/dining/Faux-Babbo-Ravioli/Faux-Babbo-Ravioli-articleLarge.jpg,1 hour 20 minutes
683,Pico de Gallo,Sam Sifton,https://static01.nyt.com/images/2012/07/15/magazine/15Eat1/15Eat1-superJumbo-v2.jpg,5 minutes
684,Poundcake and Strawberries,Sam Sifton,https://static01.nyt.com/images/2019/05/16/dining/ss-poundcake-and-strawberries/merlin_154348446_aedb960e-7c0a-4337-adef-bb2882f40efe-threeByTwoMediumAt2X.jpg,2 hours
685,Bacon-Onion Jam,Sam Sifton,https://static01.nyt.com/images/2014/01/26/magazine/26eat/mag-26Eat-t_CA0-superJumbo.jpg,90 minutes
686,Trini-Chinese Chicken,Sam Sifton,https://static01.nyt.com/images/2013/03/31/magazine/31eat1/31eat1-articleLarge-v2.jpg,"1 hour, plus refrigeration time"
687,Fish Tacos,Sam Sifton,https://static01.nyt.com/images/2017/08/09/dining/09COOKING-PADTHAI5/09COOKING-PADTHAI5-videoSixteenByNineJumbo1600.jpg,30 minutes
688,Thanksgiving Dressing,Sam Sifton,https://static01.nyt.com/images/2015/10/12/dining/12THANKSGIVING/12THANKSGIVING-superJumbo.jpg,About 1 hour
689,Roast Goose,Sam Sifton,https://static01.nyt.com/images/2015/11/19/dining/19COOKING-ROASTEDBIRD/19COOKING-OVENROASTED-superJumbo.jpg,"3 hour 15 minutes, plus at least 7 hours' seasoned refrigeration"
690,Turkey Cutlets Marsala,Sam Sifton,https://static01.nyt.com/images/2013/11/24/magazine/24eat-copy/24eat-copy-articleLarge-v5.jpg,15 minutes
691,Roasted Brussels Sprouts,Sam Sifton,https://static01.nyt.com/images/2014/04/24/dining/Brussels-Sprouts/Brussels-Sprouts-mediumThreeByTwo440.jpg,40 minutes
692,Asado Negro,Sam Sifton,https://static01.nyt.com/images/2010/12/05/magazine/05food-span/05food-span-mediumThreeByTwo252-v3.jpg,3 hours 45 minutes
693,Big Country Salad,Sam Sifton,https://static01.nyt.com/images/2014/04/04/dining/Big-Country-Salad/Big-Country-Salad-mediumThreeByTwo440.jpg,15 minutes
694,Calf's Liver With Irish Whisky And Tarragon,Moira Hodgson,https://int.nyt.com/applications/cooking/04b4067/assets/35.png?1,10 minutes
695,Simmering Irish Stew With Dumplings,Jonathan Reynolds,https://static01.nyt.com/applications/cooking/a1a368d/assets/25.png?1,About 2 hours 45 minutes
696,Rio’s Spicy Chicken Wings,Melissa Clark,https://static01.nyt.com/images/2014/09/02/dining/gansowings/gansowings-superJumbo-v2.jpg,"35 minutes, plus overnight marinating"
697,Whole-Duck Cassoulet,Mark Bittman,https://static01.nyt.com/images/2012/02/26/magazine/26eat_span/26eat_span-superJumbo.jpg,4 to 5 hours
698,Coconut Chicken Curry With Cashews,David Tanis,https://static01.nyt.com/images/2013/01/09/dining/09KITCH_SPAN/09KITCH_SPAN-videoSixteenByNineJumbo1600-v2.jpg,About 1 hour
699,Chicken With Heads of New Garlic,David Tanis,https://static01.nyt.com/images/2013/07/24/dining/24KITCH_SPAN/24KITCH-superJumbo.jpg,1 hour 15 minutes
700,Jerk Chicken,Julia Moskin,https://static01.nyt.com/images/2014/02/20/dining/recipes-jerkchicken/recipes-jerkchicken-superJumbo.jpg,"About 1 1/2 hours, plus at least 12 hours’ marinating"
701,Persian-Inspired Fried Chicken,Julia Moskin,https://static01.nyt.com/images/2016/05/03/dining/03COOKING-PERSIANCHICKEN2/03COOKING-PERSIANCHICKEN2-videoSixteenByNineJumbo1600.jpg,45 minutes
702,Duck and Andouille Etouffée,Kim Severson,https://static01.nyt.com/images/2014/04/15/dining/Duck-and-Andouille-touffe/Duck-and-Andouille-touffe-superJumbo.jpg,55 minutes
703,Restaurant-Style Pork Chops,Sam Sifton,https://static01.nyt.com/images/2014/05/20/dining/Restaurant-style-Pork-Chops/Restaurant-style-Pork-Chops-superJumbo.jpg,45 minutes
704,Grilled Pork and Peaches,Sam Sifton,https://static01.nyt.com/images/2016/06/06/dining/06COOKING-GRILLEDPORKNPEACHES2/06COOKING-GRILLEDPORKNPEACHES2-videoSixteenByNineJumbo1600.jpg,55 minutes
705,Pork Rillettes,Mark Bittman,https://static01.nyt.com/images/2014/04/07/dining/Rillettes/Rillettes-videoSmall.jpg,3 hours
706,Cider-Cured Pork Chops,Sam Sifton,https://static01.nyt.com/images/2014/05/22/dining/Cider-Cured-Pork-Chops-copy/Cider-Cured-Pork-Chops-articleLarge.jpg,"45 minutes, plus up to 72 hours' refrigeration"
707,Smothered Pork Chops,Sam Sifton,https://static01.nyt.com/images/2017/08/02/dining/02COOKING_PORKCHOPS1/02COOKING_PORKCHOPS1-videoSixteenByNineJumbo1600.jpg,"3 hours, plus at least 12 hours' refrigeration"
708,Pickled Green Tomato and Mirliton Chowchow,The New York Times,https://static01.nyt.com/images/2013/01/23/dining/23SUPERBOWL2/23SUPERBOWL2-superJumbo-v2.jpg,"About 1 hour, plus at least 4 hours’ standing"
709,Pork Grillades and Grits,Kim Severson,https://static01.nyt.com/images/2014/06/02/dining/grillades-still/grillades-still-superJumbo.jpg,3 hours
710,Roasted Broccoli With Shrimp,Melissa Clark,https://static01.nyt.com/images/2019/01/11/dining/mc-roasted-shrimp-broccoli/mc-roasted-shrimp-broccoli-threeByTwoMediumAt2X.jpg,30 minutes
711,Dark Molasses Gingerbread With Whipped Cream,Kim Severson,https://static01.nyt.com/images/2014/04/09/dining/Dark-Molasses-Gingerbread/Dark-Molasses-Gingerbread-superJumbo-v4.jpg,1 hour
712,Chinese Chile-Scallion Oil,Julia Moskin,https://static01.nyt.com/images/2014/04/02/dining/chilioil/chilioil-superJumbo.jpg,30 minutes
713,Southern Pan-Fried Chicken,Kim Severson,https://static01.nyt.com/images/2014/03/13/dining/chicken-still-2/chicken-still-2-articleLarge-v5.jpg,"1 hour 15 minutes, plus about 24 hours for brining and soaking"
714,Edna Lewis’s Peach Cobbler,Kim Severson,https://static01.nyt.com/images/2015/05/20/dining/20HIT_PEACHCOBBLER/20HIT_PEACHCOBBLER-superJumbo.jpg,"1 hour 45 minutes, plus 2 hours’ chilling"
715,David Tanis’s Risi e Bisi,David Tanis,https://static01.nyt.com/images/2014/04/30/dining/30KIT6/KIT-7-superJumbo.jpg,30 minutes
716,Family-Meal Fish Tacos,Sam Sifton,https://static01.nyt.com/images/2013/06/02/magazine/02eat1/mag-02Eat-t-000_CA1-superJumbo.jpg,30 minutes
717,Pad Thai,Jennifer Steinhauer,https://static01.nyt.com/images/2016/05/28/dining/28COOKING-PAD-THAI1/28COOKING-PAD-THAI1-videoSixteenByNineJumbo1600.jpg,1 hour 15 minutes
718,Kim Severson’s Italian Meatballs,Kim Severson,https://static01.nyt.com/images/2013/12/12/dining/recipes-meatballs/recipes-meatballs-superJumbo.jpg,20 minutes
719,Lazy Sonker,Kim Severson,https://static01.nyt.com/images/2013/06/28/dining/video-sonker-pie-carolina/video-sonker-pie-carolina-articleLarge.jpg,1 hour
720,Master Recipe for Biscuits and Scones,Julia Moskin,https://static01.nyt.com/images/2014/10/26/dining/26biscuit/26biscuit-superJumbo.jpg,30 minutes
721,David Eyre’s Pancake,Amanda Hesser,https://static01.nyt.com/images/2014/03/31/dining/David-Eyres-Pancake/David-Eyres-Pancake-superJumbo.jpg,About 20 minutes
722,French Potato and Green Bean Salad,David Tanis,https://static01.nyt.com/images/2012/06/27/dining/27KITCH_SPAN/27KITCH_SPAN-superJumbo-v2.jpg,1 hour 15 minutes
723,Minty Fruit Salad,Mark Bittman,https://static01.nyt.com/images/2017/08/02/dining/02COOKING_FRUITSALAD1/02COOKING_FRUITSALAD1-videoSixteenByNineJumbo1600.jpg,5 minutes
724,Lobster and Avocado Salad,Craig Claiborne And Pierre Franey,https://static01.nyt.com/images/2014/05/22/dining/Lobster-and-avocado-salad/Lobster-and-avocado-salad-mediumThreeByTwo440.jpg,45 minutes
725,Cucumber-Watermelon Salad,Kim Severson,https://static01.nyt.com/images/2014/04/02/dining/cucumber-watermelon-salad/cucumber-watermelon-salad-superJumbo.jpg,15 minutes
726,"Queso Fundido With Chorizo, Jalapeño and Cilantro",Melissa Clark,https://static01.nyt.com/images/2014/03/28/dining/fundito/fundito-superJumbo.jpg,25 minutes
727,Riz Creole,Pierre Franey,https://static01.nyt.com/applications/cooking/1fa6bc8/assets/31.png?1,30 minutes
728,French Toast Amandine,Sam Sifton,https://static01.nyt.com/images/2018/04/09/dining/09COOKING-FRENCHTOASTALMANDINE2/09COOKING-FRENCHTOASTALMANDINE2-threeByTwoMediumAt2X.jpg,About 20 minutes
729,Strawberry-Banana Compote,Sam Sifton,https://static01.nyt.com/images/2014/06/01/magazine/01eat/mag-01Eat-t_CA0-superJumbo.jpg,20 minutes
730,Slow Roasted Duck With Orange-Sherry Sauce,Pableaux Johnson,https://static01.nyt.com/images/2014/05/13/dining/orangeduck-still/orangeduck-still-superJumbo.jpg,5 hours 45 minutes
731,Creole Gumbo,Matt Lee And Ted Lee,https://static01.nyt.com/images/2014/06/02/dining/gumbo-still/gumbo-still-superJumbo.jpg,2 hours 30 minutes
732,Scallion Pancakes With Squid,Melissa Clark,https://static01.nyt.com/images/2013/08/19/dining/clarkeSeafood-Pancake/clarkeSeafood-Pancake-superJumbo.jpg,20 minutes
733,Sheet Pan Supper,Melissa Clark,https://static01.nyt.com/images/2014/01/31/multimedia/clark-roasted-chicken/clark-roasted-chicken-superJumbo-v2.jpg,1 1/4 hours
734,Chicken “Piccata” With Chard or Beet Greens,Martha Rose Shulman,https://static01.nyt.com/images/2014/03/22/science/24recipehealth/24recipehealth-superJumbo.jpg,20 minutes
735,"Beet, Greens and Cheddar Crumble",Melissa Clark,https://static01.nyt.com/images/2014/03/26/dining/26CASSEROLE4/26JPCASSEROLE4-superJumbo.jpg,2 1/2 hours
736,"Grilled Sardines and Asparagus With Citrus, Chiles and Sesame",Mark Bittman,https://static01.nyt.com/images/2014/03/30/magazine/30bittman1/30bittman1-superJumbo-v2.jpg,1 hour
737,Creamy Chicken Liver Pasta With Wild Morels,David Tanis,https://static01.nyt.com/images/2014/05/28/dining/28KITCH1/28KITCH1-superJumbo.jpg,40 minutes
